BinID,bin_level,Time
BIN_001,11.94,2025-02-07T17:20:02.262357+08:00
BIN_001,12.07,2025-02-07T17:30:18.912547+08:00
BIN_001,12.38,2025-02-07T17:40:35.562737+08:00
BIN_001,12.54,2025-02-07T17:50:52.212927+08:00
BIN_001,12.81,2025-02-07T18:00:00.863117+08:00
BIN_001,13.26,2025-02-07T18:10:42.163498+08:00
BIN_001,13.64,2025-02-07T18:20:58.813688+08:00
BIN_001,13.88,2025-02-07T18:30:15.463878+08:00
BIN_001,13.9,2025-02-07T18:40:32.114068+08:00
BIN_001,14.03,2025-02-07T18:50:48.764258+08:00
BIN_001,14.31,2025-02-07T19:00:00.414448+08:00
BIN_001,14.48,2025-02-07T19:10:22.064638+08:00
BIN_001,14.87,2025-02-07T19:20:38.714828+08:00
BIN_001,15.11,2025-02-07T19:30:55.365019+08:00
BIN_001,15.14,2025-02-07T19:40:12.015209+08:00
BIN_001,15.19,2025-02-07T19:50:28.665399+08:00
BIN_001,15.41,2025-02-07T20:00:40.315589+08:00
BIN_001,15.69,2025-02-07T20:10:18.615969+08:00
BIN_001,15.92,2025-02-07T20:20:35.266159+08:00
BIN_001,16.02,2025-02-07T20:30:51.916349+08:00
BIN_001,16.16,2025-02-07T20:40:08.566539+08:00
BIN_001,16.42,2025-02-07T20:50:25.216730+08:00
BIN_001,16.54,2025-02-07T21:00:40.866920+08:00
BIN_001,16.9,2025-02-07T21:10:58.517110+08:00
BIN_001,17.24,2025-02-07T21:20:15.167300+08:00
BIN_001,17.63,2025-02-07T21:30:31.817490+08:00
BIN_001,17.98,2025-02-07T21:40:48.467680+08:00
BIN_001,18.23,2025-02-07T21:50:05.117870+08:00
BIN_001,18.32,2025-02-07T22:00:20.768060+08:00
BIN_001,18.68,2025-02-07T22:10:30.418250+08:00
BIN_001,19.34,2025-02-07T22:20:11.718631+08:00
BIN_001,19.63,2025-02-07T22:30:28.368821+08:00
BIN_001,19.76,2025-02-07T22:40:45.019011+08:00
BIN_001,19.81,2025-02-07T22:50:01.669201+08:00
BIN_001,19.92,2025-02-07T23:00:10.319391+08:00
BIN_001,19.95,2025-02-07T23:10:34.969581+08:00
BIN_001,20.16,2025-02-07T23:20:51.619771+08:00
BIN_001,20.53,2025-02-07T23:30:08.269961+08:00
BIN_001,20.78,2025-02-07T23:40:24.920152+08:00
BIN_001,20.8,2025-02-07T23:50:41.570342+08:00
BIN_001,21.09,2025-02-08T00:00:50.220532+08:00
BIN_001,21.2,2025-02-08T00:10:10.870722+08:00
BIN_001,21.43,2025-02-08T00:20:31.520912+08:00
BIN_001,22.15,2025-02-08T00:30:04.821292+08:00
BIN_001,22.46,2025-02-08T00:40:21.471482+08:00
BIN_001,22.72,2025-02-08T00:50:38.121673+08:00
BIN_001,23.17,2025-02-08T01:00:54.771863+08:00
BIN_001,23.34,2025-02-08T01:10:10.422053+08:00
BIN_001,23.53,2025-02-08T01:20:28.072243+08:00
BIN_001,23.69,2025-02-08T01:30:44.722433+08:00
BIN_001,23.89,2025-02-08T01:40:01.372623+08:00
BIN_001,23.99,2025-02-08T01:50:18.022813+08:00
BIN_001,24.14,2025-02-08T02:00:34.673003+08:00
BIN_001,24.42,2025-02-08T02:10:51.323193+08:00
BIN_001,24.46,2025-02-08T02:20:07.973384+08:00
BIN_001,25.18,2025-02-08T02:30:41.273764+08:00
BIN_001,25.44,2025-02-08T02:40:57.923954+08:00
BIN_001,25.65,2025-02-08T02:50:14.574144+08:00
BIN_001,25.84,2025-02-08T03:00:31.224334+08:00
BIN_001,25.88,2025-02-08T03:10:47.874524+08:00
BIN_001,26.09,2025-02-08T03:20:04.524714+08:00
BIN_001,26.23,2025-02-08T03:30:21.174904+08:00
BIN_001,26.61,2025-02-08T03:40:37.825095+08:00
BIN_001,26.97,2025-02-08T03:50:54.475285+08:00
BIN_001,27.13,2025-02-08T04:00:10.125475+08:00
BIN_001,27.21,2025-02-08T04:10:20.775665+08:00
BIN_001,27.53,2025-02-08T04:20:44.425855+08:00
BIN_001,27.58,2025-02-08T04:30:01.076045+08:00
BIN_001,28.05,2025-02-08T04:40:34.376425+08:00
BIN_001,28.14,2025-02-08T04:50:51.026615+08:00
BIN_001,28.41,2025-02-08T05:00:07.676806+08:00
BIN_001,28.67,2025-02-08T05:10:20.326996+08:00
BIN_001,28.97,2025-02-08T05:20:40.977186+08:00
BIN_001,29.37,2025-02-08T05:30:57.627376+08:00
BIN_001,29.74,2025-02-08T05:40:14.277566+08:00
BIN_001,29.93,2025-02-08T05:50:30.927756+08:00
BIN_001,30.27,2025-02-08T06:00:40.577946+08:00
BIN_001,30.31,2025-02-08T06:10:00.228136+08:00
BIN_001,30.59,2025-02-08T06:20:20.878326+08:00
BIN_001,30.73,2025-02-08T06:30:37.528517+08:00
BIN_001,30.91,2025-02-08T06:40:54.178707+08:00
BIN_001,31.81,2025-02-08T06:50:27.479087+08:00
BIN_001,32.28,2025-02-08T07:00:44.129277+08:00
BIN_001,32.74,2025-02-08T07:10:00.779467+08:00
BIN_001,32.93,2025-02-08T07:20:17.429657+08:00
BIN_001,33.44,2025-02-08T07:30:34.079847+08:00
BIN_001,33.73,2025-02-08T07:40:50.730038+08:00
BIN_001,34.15,2025-02-08T07:50:07.380228+08:00
BIN_001,34.45,2025-02-08T08:00:20.030418+08:00
BIN_001,34.72,2025-02-08T08:10:40.680608+08:00
BIN_001,34.96,2025-02-08T08:20:57.330798+08:00
BIN_001,35.29,2025-02-08T08:30:13.980988+08:00
BIN_001,35.73,2025-02-08T08:40:30.631178+08:00
BIN_001,35.89,2025-02-08T08:50:47.281368+08:00
BIN_001,36.44,2025-02-08T09:00:20.581749+08:00
BIN_001,36.9,2025-02-08T09:10:30.231939+08:00
BIN_001,37.2,2025-02-08T09:20:53.882129+08:00
BIN_001,37.3,2025-02-08T09:30:10.532319+08:00
BIN_001,37.45,2025-02-08T09:40:27.182509+08:00
BIN_001,37.82,2025-02-08T09:50:43.832699+08:00
BIN_001,38.25,2025-02-08T10:00:00.482889+08:00
BIN_001,38.37,2025-02-08T10:10:10.133079+08:00
BIN_001,38.66,2025-02-08T10:20:33.783269+08:00
BIN_001,38.75,2025-02-08T10:30:50.433460+08:00
BIN_001,38.91,2025-02-08T10:40:07.083650+08:00
BIN_001,39.32,2025-02-08T10:50:23.733840+08:00
BIN_001,39.82,2025-02-08T11:00:40.384030+08:00
BIN_001,40.84,2025-02-08T11:10:13.684410+08:00
BIN_001,40.95,2025-02-08T11:20:30.334600+08:00
BIN_001,41.43,2025-02-08T11:30:46.984790+08:00
BIN_001,41.44,2025-02-08T11:40:03.634980+08:00
BIN_001,41.54,2025-02-08T11:50:20.285171+08:00
BIN_001,41.91,2025-02-08T12:00:30.935361+08:00
BIN_001,42.35,2025-02-08T12:10:53.585551+08:00
BIN_001,42.52,2025-02-08T12:20:10.235741+08:00
BIN_001,42.76,2025-02-08T12:30:26.885931+08:00
BIN_001,43.18,2025-02-08T12:40:43.536121+08:00
BIN_001,43.29,2025-02-08T12:50:00.186311+08:00
BIN_001,43.6,2025-02-08T13:00:10.836501+08:00
BIN_001,44.18,2025-02-08T13:10:30.486692+08:00
BIN_001,44.58,2025-02-08T13:20:06.787072+08:00
BIN_001,44.73,2025-02-08T13:30:23.437262+08:00
BIN_001,45.23,2025-02-08T13:40:40.087452+08:00
BIN_001,45.33,2025-02-08T13:50:56.737642+08:00
BIN_001,45.76,2025-02-08T14:00:10.387832+08:00
BIN_001,45.81,2025-02-08T14:10:30.038022+08:00
BIN_001,46.08,2025-02-08T14:20:46.688212+08:00
BIN_001,46.76,2025-02-08T14:30:03.338403+08:00
BIN_001,47.03,2025-02-08T14:40:19.988593+08:00
BIN_001,47.12,2025-02-08T14:50:36.638783+08:00
BIN_001,47.74,2025-02-08T15:00:50.288973+08:00
BIN_001,48.3,2025-02-08T15:10:09.939163+08:00
BIN_001,48.72,2025-02-08T15:20:43.239543+08:00
BIN_001,49.15,2025-02-08T15:30:59.889733+08:00
BIN_001,49.34,2025-02-08T15:40:16.539923+08:00
BIN_001,49.69,2025-02-08T15:50:33.190114+08:00
BIN_001,50.2,2025-02-08T16:00:40.840304+08:00
BIN_001,50.68,2025-02-08T16:10:06.490494+08:00
BIN_001,51.43,2025-02-08T16:20:23.140684+08:00
BIN_001,51.45,2025-02-08T16:30:39.790874+08:00
BIN_001,51.82,2025-02-08T16:40:56.441064+08:00
BIN_001,52.46,2025-02-08T16:50:13.091254+08:00
BIN_001,53.03,2025-02-08T17:00:20.741444+08:00
BIN_001,53.18,2025-02-08T17:10:46.391634+08:00
BIN_001,53.8,2025-02-08T17:20:03.041825+08:00
BIN_001,54.34,2025-02-08T17:30:36.342205+08:00
BIN_001,54.81,2025-02-08T17:40:52.992395+08:00
BIN_001,55.5,2025-02-08T17:50:09.642585+08:00
BIN_001,55.84,2025-02-08T18:00:20.292775+08:00
BIN_001,56.37,2025-02-08T18:10:42.942965+08:00
BIN_001,56.85,2025-02-08T18:20:59.593155+08:00
BIN_001,57.44,2025-02-08T18:30:16.243346+08:00
BIN_001,57.76,2025-02-08T18:40:32.893536+08:00
BIN_001,58.04,2025-02-08T18:50:49.543726+08:00
BIN_001,58.5,2025-02-08T19:00:00.193916+08:00
BIN_001,59.17,2025-02-08T19:10:22.844106+08:00
BIN_001,59.99,2025-02-08T19:20:39.494296+08:00
BIN_001,60.43,2025-02-08T19:30:56.144486+08:00
BIN_001,61.02,2025-02-08T19:40:29.444866+08:00
BIN_001,62.06,2025-02-08T19:50:46.095057+08:00
BIN_001,63.02,2025-02-08T20:00:00.745247+08:00
BIN_001,63.15,2025-02-08T20:10:19.395437+08:00
BIN_001,64.16,2025-02-08T20:20:36.045627+08:00
BIN_001,65.02,2025-02-08T20:30:52.695817+08:00
BIN_001,65.43,2025-02-08T20:40:09.346007+08:00
BIN_001,66.54,2025-02-08T20:50:25.996197+08:00
BIN_001,66.7,2025-02-08T21:00:40.646387+08:00
BIN_001,67.8,2025-02-08T21:10:59.296577+08:00
BIN_001,68.37,2025-02-08T21:20:15.946768+08:00
BIN_001,69.04,2025-02-08T21:30:32.596958+08:00
BIN_001,69.67,2025-02-08T21:40:49.247148+08:00
BIN_001,71.89,2025-02-08T21:50:22.547528+08:00
BIN_001,72.1,2025-02-08T22:00:30.197718+08:00
BIN_001,72.54,2025-02-08T22:10:55.847908+08:00
BIN_001,73.22,2025-02-08T22:20:12.498098+08:00
BIN_001,73.59,2025-02-08T22:30:29.148288+08:00
BIN_001,74.06,2025-02-08T22:40:45.798479+08:00
BIN_001,75.58,2025-02-08T22:50:02.448669+08:00
BIN_001,75.68,2025-02-08T23:00:10.098859+08:00
BIN_001,76.09,2025-02-08T23:10:35.749049+08:00
BIN_001,78.1,2025-02-08T23:20:52.399239+08:00
BIN_001,79.48,2025-02-08T23:30:09.049429+08:00
BIN_001,80.73,2025-02-08T23:40:25.699619+08:00
BIN_001,83.93,2025-02-08T23:50:42.349809+08:00
BIN_001,86.13,2025-02-09T00:00:22.737985+08:00
BIN_001,86,2025-02-09T00:10:51.616961+08:00
BIN_001,86.03,2025-02-09T00:20:16.073170+08:00
BIN_001,86.04,2025-02-09T00:30:32.146341+08:00
BIN_001,86.1,2025-02-09T00:40:48.219512+08:00
BIN_001,86.37,2025-02-09T00:50:04.292682+08:00
BIN_001,86.68,2025-02-09T01:00:20.365853+08:00
BIN_001,86.86,2025-02-09T01:10:30.439024+08:00
BIN_001,86.95,2025-02-09T01:20:52.512195+08:00
BIN_001,87.06,2025-02-09T01:30:08.585365+08:00
BIN_001,87.42,2025-02-09T01:40:24.658536+08:00
BIN_001,87.43,2025-02-09T01:50:40.731707+08:00
BIN_001,87.7,2025-02-09T02:00:56.804878+08:00
BIN_001,87.84,2025-02-09T02:10:10.878048+08:00
BIN_001,87.93,2025-02-09T02:20:28.951219+08:00
BIN_001,88.06,2025-02-09T02:30:45.024390+08:00
BIN_001,88.31,2025-02-09T02:40:01.097560+08:00
BIN_001,88.45,2025-02-09T02:50:17.170731+08:00
BIN_001,88.63,2025-02-09T03:00:33.243902+08:00
BIN_001,88.72,2025-02-09T03:10:49.317073+08:00
BIN_001,89.15,2025-02-09T03:20:05.390243+08:00
BIN_001,89.22,2025-02-09T03:30:21.463414+08:00
BIN_001,89.32,2025-02-09T03:40:37.536585+08:00
BIN_001,89.44,2025-02-09T03:50:53.609756+08:00
BIN_001,89.74,2025-02-09T04:00:09.682926+08:00
BIN_001,89.76,2025-02-09T04:10:20.756097+08:00
BIN_001,90.29,2025-02-09T04:20:41.829268+08:00
BIN_001,90.73,2025-02-09T04:30:57.902439+08:00
BIN_001,91.15,2025-02-09T04:40:13.975609+08:00
BIN_001,91.37,2025-02-09T04:50:30.048780+08:00
BIN_001,91.83,2025-02-09T05:00:46.121951+08:00
BIN_001,92.23,2025-02-09T05:10:00.195121+08:00
BIN_001,92.53,2025-02-09T05:20:18.268292+08:00
BIN_001,92.88,2025-02-09T05:30:34.341463+08:00
BIN_001,93.55,2025-02-09T05:40:50.414634+08:00
BIN_001,93.84,2025-02-09T05:50:06.487804+08:00
BIN_001,94.31,2025-02-09T06:00:22.560975+08:00
BIN_001,94.51,2025-02-09T06:10:30.634146+08:00
BIN_001,94.71,2025-02-09T06:20:54.707317+08:00
BIN_001,94.7,2025-02-09T06:30:31.937984+08:00
BIN_001,95.25,2025-02-09T06:40:10.780487+08:00
BIN_001,95.44,2025-02-09T06:50:26.853658+08:00
BIN_001,97.07,2025-02-09T07:00:40.926829+08:00
BIN_001,98.24,2025-02-09T07:10:45.770460+08:00
BIN_001,25.18,2025-02-09T07:20:16.650190+08:00
BIN_001,5.5,2025-02-09T07:30:33.300380+08:00
BIN_001,0.72,2025-02-09T07:40:49.950570+08:00
BIN_001,1.04,2025-02-09T07:50:06.600760+08:00
BIN_001,1.38,2025-02-09T08:00:20.250950+08:00
BIN_001,1.52,2025-02-09T08:10:30.901140+08:00
BIN_001,1.57,2025-02-09T08:20:56.551330+08:00
BIN_001,1.68,2025-02-09T08:30:13.201520+08:00
BIN_001,1.92,2025-02-09T08:40:29.851711+08:00
BIN_001,2.09,2025-02-09T08:50:46.501901+08:00
BIN_001,2.38,2025-02-09T09:00:00.152091+08:00
BIN_001,2.59,2025-02-09T09:10:10.802281+08:00
BIN_001,2.85,2025-02-09T09:20:36.452471+08:00
BIN_001,3.49,2025-02-09T09:30:09.752851+08:00
BIN_001,3.7,2025-02-09T09:40:26.403041+08:00
BIN_001,3.84,2025-02-09T09:50:43.053231+08:00
BIN_001,4,2025-02-09T10:00:50.703422+08:00
BIN_001,4.26,2025-02-09T10:10:16.353612+08:00
BIN_001,4.39,2025-02-09T10:20:33.003802+08:00
BIN_001,4.69,2025-02-09T10:30:49.653992+08:00
BIN_001,4.72,2025-02-09T10:40:06.304182+08:00
BIN_001,4.83,2025-02-09T10:50:22.954372+08:00
BIN_001,5.07,2025-02-09T11:00:30.604562+08:00
BIN_001,5.37,2025-02-09T11:10:56.254752+08:00
BIN_001,5.51,2025-02-09T11:20:12.904942+08:00
BIN_001,5.74,2025-02-09T11:30:29.555133+08:00
BIN_001,5.97,2025-02-09T11:40:02.855513+08:00
BIN_001,6.18,2025-02-09T11:50:19.505703+08:00
BIN_001,6.53,2025-02-09T12:00:30.155893+08:00
BIN_001,6.83,2025-02-09T12:10:52.806083+08:00
BIN_001,7.12,2025-02-09T12:20:09.456273+08:00
BIN_001,7.36,2025-02-09T12:30:26.106463+08:00
BIN_001,7.55,2025-02-09T12:40:42.756653+08:00
BIN_001,7.62,2025-02-09T12:50:59.406844+08:00
BIN_001,7.95,2025-02-09T13:00:10.057034+08:00
BIN_001,8.12,2025-02-09T13:10:32.707224+08:00
BIN_001,8.31,2025-02-09T13:20:49.357414+08:00
BIN_001,8.49,2025-02-09T13:30:06.007604+08:00
BIN_001,8.66,2025-02-09T13:40:22.657794+08:00
BIN_001,8.82,2025-02-09T13:50:55.958174+08:00
BIN_001,8.9,2025-02-09T14:00:10.608365+08:00
BIN_001,9.08,2025-02-09T14:10:29.258555+08:00
BIN_001,9.18,2025-02-09T14:20:45.908745+08:00
BIN_001,9.45,2025-02-09T14:30:02.558935+08:00
BIN_001,9.55,2025-02-09T14:40:19.209125+08:00
BIN_001,9.76,2025-02-09T14:50:35.859315+08:00
BIN_001,9.94,2025-02-09T15:00:50.509505+08:00
BIN_001,10.2,2025-02-09T15:10:09.159695+08:00
BIN_001,10.39,2025-02-09T15:20:25.809885+08:00
BIN_001,10.53,2025-02-09T15:30:42.460076+08:00
BIN_001,10.83,2025-02-09T15:40:59.110266+08:00
BIN_001,11.3,2025-02-09T15:50:32.410646+08:00
BIN_001,11.63,2025-02-09T16:00:40.060836+08:00
BIN_001,11.96,2025-02-09T16:10:05.711026+08:00
BIN_001,12.02,2025-02-09T16:20:22.361216+08:00
BIN_001,12.23,2025-02-09T16:30:39.011406+08:00
BIN_001,12.53,2025-02-09T16:40:55.661596+08:00
BIN_001,12.75,2025-02-09T16:50:12.311787+08:00
BIN_001,12.94,2025-02-09T17:00:20.961977+08:00
BIN_001,13.31,2025-02-09T17:10:45.612167+08:00
BIN_001,13.4,2025-02-09T17:20:02.262357+08:00
BIN_001,13.73,2025-02-09T17:30:18.912547+08:00
BIN_001,13.9,2025-02-09T17:40:35.562737+08:00
BIN_001,14.17,2025-02-09T17:50:52.212927+08:00
BIN_001,14.34,2025-02-09T18:00:00.863117+08:00
BIN_001,14.96,2025-02-09T18:10:42.163498+08:00
BIN_001,15.19,2025-02-09T18:20:58.813688+08:00
BIN_001,15.38,2025-02-09T18:30:15.463878+08:00
BIN_001,15.56,2025-02-09T18:40:32.114068+08:00
BIN_001,15.88,2025-02-09T18:50:48.764258+08:00
BIN_001,15.9,2025-02-09T19:00:00.414448+08:00
BIN_001,15.94,2025-02-09T19:10:22.064638+08:00
BIN_001,16.31,2025-02-09T19:20:38.714828+08:00
BIN_001,16.42,2025-02-09T19:30:55.365019+08:00
BIN_001,16.79,2025-02-09T19:40:12.015209+08:00
BIN_001,17.17,2025-02-09T19:50:28.665399+08:00
BIN_001,17.25,2025-02-09T20:00:40.315589+08:00
BIN_001,17.57,2025-02-09T20:10:00.965779+08:00
BIN_001,18.04,2025-02-09T20:20:35.266159+08:00
BIN_001,18.35,2025-02-09T20:30:51.916349+08:00
BIN_001,18.61,2025-02-09T20:40:08.566539+08:00
BIN_001,18.9,2025-02-09T20:50:25.216730+08:00
BIN_001,19.29,2025-02-09T21:00:40.866920+08:00
BIN_001,19.3,2025-02-09T21:10:58.517110+08:00
BIN_001,19.68,2025-02-09T21:20:15.167300+08:00
BIN_001,20.02,2025-02-09T21:30:31.817490+08:00
BIN_001,20.41,2025-02-09T21:40:48.467680+08:00
BIN_001,20.7,2025-02-09T21:50:05.117870+08:00
BIN_001,20.74,2025-02-09T22:00:20.768060+08:00
BIN_001,20.89,2025-02-09T22:10:30.418250+08:00
BIN_001,21.33,2025-02-09T22:20:11.718631+08:00
BIN_001,21.41,2025-02-09T22:30:28.368821+08:00
BIN_001,21.55,2025-02-09T22:40:45.019011+08:00
BIN_001,21.8,2025-02-09T22:50:01.669201+08:00
BIN_001,21.87,2025-02-09T23:00:10.319391+08:00
BIN_001,22,2025-02-09T23:10:34.969581+08:00
BIN_001,22.35,2025-02-09T23:20:51.619771+08:00
BIN_001,22.66,2025-02-09T23:30:08.269961+08:00
BIN_001,23.04,2025-02-09T23:40:24.920152+08:00
BIN_001,23.31,2025-02-09T23:50:41.570342+08:00
BIN_001,23.61,2025-02-10T00:00:50.220532+08:00
BIN_001,23.68,2025-02-10T00:10:10.870722+08:00
BIN_001,23.9,2025-02-10T00:20:31.520912+08:00
BIN_001,24.21,2025-02-10T00:30:04.821292+08:00
BIN_001,24.31,2025-02-10T00:40:21.471482+08:00
BIN_001,24.68,2025-02-10T00:50:38.121673+08:00
BIN_001,24.8,2025-02-10T01:00:54.771863+08:00
BIN_001,25.04,2025-02-10T01:10:10.422053+08:00
BIN_001,25.44,2025-02-10T01:20:28.072243+08:00
BIN_001,25.48,2025-02-10T01:30:44.722433+08:00
BIN_001,25.61,2025-02-10T01:40:01.372623+08:00
BIN_001,25.9,2025-02-10T01:50:18.022813+08:00
BIN_001,26.14,2025-02-10T02:00:34.673003+08:00
BIN_001,26.35,2025-02-10T02:10:51.323193+08:00
BIN_001,26.67,2025-02-10T02:20:07.973384+08:00
BIN_001,26.85,2025-02-10T02:30:24.623574+08:00
BIN_001,27.13,2025-02-10T02:40:57.923954+08:00
BIN_001,27.25,2025-02-10T02:50:14.574144+08:00
BIN_001,27.34,2025-02-10T03:00:31.224334+08:00
BIN_001,27.43,2025-02-10T03:10:47.874524+08:00
BIN_001,27.54,2025-02-10T03:20:04.524714+08:00
BIN_001,27.56,2025-02-10T03:30:21.174904+08:00
BIN_001,27.87,2025-02-10T03:40:37.825095+08:00
BIN_001,28.34,2025-02-10T03:50:54.475285+08:00
BIN_001,28.62,2025-02-10T04:00:10.125475+08:00
BIN_001,29.04,2025-02-10T04:10:20.775665+08:00
BIN_001,29.2,2025-02-10T04:20:44.425855+08:00
BIN_001,29.53,2025-02-10T04:30:01.076045+08:00
BIN_001,29.87,2025-02-10T04:40:17.726235+08:00
BIN_001,30.17,2025-02-10T04:50:51.026615+08:00
BIN_001,30.52,2025-02-10T05:00:07.676806+08:00
BIN_001,30.88,2025-02-10T05:10:20.326996+08:00
BIN_001,30.99,2025-02-10T05:20:40.977186+08:00
BIN_001,31.05,2025-02-10T05:30:57.627376+08:00
BIN_001,31.5,2025-02-10T05:40:14.277566+08:00
BIN_001,31.98,2025-02-10T05:50:30.927756+08:00
BIN_001,32.16,2025-02-10T06:00:40.577946+08:00
BIN_001,32.6,2025-02-10T06:10:00.228136+08:00
BIN_001,32.67,2025-02-10T06:20:20.878326+08:00
BIN_001,33.16,2025-02-10T06:30:37.528517+08:00
BIN_001,33.46,2025-02-10T06:40:54.178707+08:00
BIN_001,33.66,2025-02-10T06:50:10.828897+08:00
BIN_001,33.74,2025-02-10T07:00:44.129277+08:00
BIN_001,33.93,2025-02-10T07:10:00.779467+08:00
BIN_001,34.12,2025-02-10T07:20:17.429657+08:00
BIN_001,34.29,2025-02-10T07:30:34.079847+08:00
BIN_001,34.55,2025-02-10T07:40:50.730038+08:00
BIN_001,34.69,2025-02-10T07:50:07.380228+08:00
BIN_001,34.76,2025-02-10T08:00:20.030418+08:00
BIN_001,34.99,2025-02-10T08:10:40.680608+08:00
BIN_001,35.22,2025-02-10T08:20:57.330798+08:00
BIN_001,35.75,2025-02-10T08:30:13.980988+08:00
BIN_001,35.95,2025-02-10T08:40:30.631178+08:00
BIN_001,36.44,2025-02-10T08:50:47.281368+08:00
BIN_001,36.57,2025-02-10T09:00:00.931558+08:00
BIN_001,37.31,2025-02-10T09:10:30.231939+08:00
BIN_001,37.35,2025-02-10T09:20:53.882129+08:00
BIN_001,37.82,2025-02-10T09:30:10.532319+08:00
BIN_001,38.22,2025-02-10T09:40:27.182509+08:00
BIN_001,38.43,2025-02-10T09:50:43.832699+08:00
BIN_001,38.83,2025-02-10T10:00:00.482889+08:00
BIN_001,39.3,2025-02-10T10:10:10.133079+08:00
BIN_001,39.38,2025-02-10T10:20:33.783269+08:00
BIN_001,39.78,2025-02-10T10:30:50.433460+08:00
BIN_001,40.24,2025-02-10T10:40:07.083650+08:00
BIN_001,40.5,2025-02-10T10:50:23.733840+08:00
BIN_001,40.88,2025-02-10T11:00:40.384030+08:00
BIN_001,41.86,2025-02-10T11:10:13.684410+08:00
BIN_001,42.21,2025-02-10T11:20:30.334600+08:00
BIN_001,42.53,2025-02-10T11:30:46.984790+08:00
BIN_001,42.81,2025-02-10T11:40:03.634980+08:00
BIN_001,42.94,2025-02-10T11:50:20.285171+08:00
BIN_001,43.48,2025-02-10T12:00:30.935361+08:00
BIN_001,44.04,2025-02-10T12:10:53.585551+08:00
BIN_001,44.54,2025-02-10T12:20:10.235741+08:00
BIN_001,44.95,2025-02-10T12:30:26.885931+08:00
BIN_001,45.41,2025-02-10T12:40:43.536121+08:00
BIN_001,45.77,2025-02-10T12:50:00.186311+08:00
BIN_001,46.3,2025-02-10T13:00:10.836501+08:00
BIN_001,46.55,2025-02-10T13:10:30.486692+08:00
BIN_001,47.06,2025-02-10T13:20:06.787072+08:00
BIN_001,47.13,2025-02-10T13:30:23.437262+08:00
BIN_001,47.33,2025-02-10T13:40:40.087452+08:00
BIN_001,47.79,2025-02-10T13:50:56.737642+08:00
BIN_001,48.06,2025-02-10T14:00:10.387832+08:00
BIN_001,48.14,2025-02-10T14:10:30.038022+08:00
BIN_001,48.71,2025-02-10T14:20:46.688212+08:00
BIN_001,49.09,2025-02-10T14:30:03.338403+08:00
BIN_001,49.66,2025-02-10T14:40:19.988593+08:00
BIN_001,49.85,2025-02-10T14:50:36.638783+08:00
BIN_001,50.34,2025-02-10T15:00:50.288973+08:00
BIN_001,50.61,2025-02-10T15:10:09.939163+08:00
BIN_001,51.12,2025-02-10T15:20:43.239543+08:00
BIN_001,51.44,2025-02-10T15:30:59.889733+08:00
BIN_001,51.8,2025-02-10T15:40:16.539923+08:00
BIN_001,52.28,2025-02-10T15:50:33.190114+08:00
BIN_001,52.31,2025-02-10T16:00:40.840304+08:00
BIN_001,52.95,2025-02-10T16:10:06.490494+08:00
BIN_001,53.4,2025-02-10T16:20:23.140684+08:00
BIN_001,53.84,2025-02-10T16:30:39.790874+08:00
BIN_001,54.26,2025-02-10T16:40:56.441064+08:00
BIN_001,54.57,2025-02-10T16:50:13.091254+08:00
BIN_001,55.22,2025-02-10T17:00:20.741444+08:00
BIN_001,55.34,2025-02-10T17:10:46.391634+08:00
BIN_001,56.08,2025-02-10T17:20:03.041825+08:00
BIN_001,56.93,2025-02-10T17:30:36.342205+08:00
BIN_001,57.39,2025-02-10T17:40:52.992395+08:00
BIN_001,57.91,2025-02-10T17:50:09.642585+08:00
BIN_001,58.52,2025-02-10T18:00:20.292775+08:00
BIN_001,59.03,2025-02-10T18:10:42.942965+08:00
BIN_001,59.58,2025-02-10T18:20:59.593155+08:00
BIN_001,59.69,2025-02-10T18:30:16.243346+08:00
BIN_001,60.5,2025-02-10T18:40:32.893536+08:00
BIN_001,60.96,2025-02-10T18:50:49.543726+08:00
BIN_001,61.78,2025-02-10T19:00:00.193916+08:00
BIN_001,62.23,2025-02-10T19:10:22.844106+08:00
BIN_001,62.64,2025-02-10T19:20:39.494296+08:00
BIN_001,63.19,2025-02-10T19:30:56.144486+08:00
BIN_001,63.74,2025-02-10T19:40:12.794676+08:00
BIN_001,63.96,2025-02-10T19:50:46.095057+08:00
BIN_001,64.79,2025-02-10T20:00:00.745247+08:00
BIN_001,65.45,2025-02-10T20:10:19.395437+08:00
BIN_001,66.47,2025-02-10T20:20:36.045627+08:00
BIN_001,67.22,2025-02-10T20:30:52.695817+08:00
BIN_001,68.08,2025-02-10T20:40:09.346007+08:00
BIN_001,68.66,2025-02-10T20:50:25.996197+08:00
BIN_001,69.06,2025-02-10T21:00:40.646387+08:00
BIN_001,70.05,2025-02-10T21:10:59.296577+08:00
BIN_001,70.58,2025-02-10T21:20:15.946768+08:00
BIN_001,70.81,2025-02-10T21:30:32.596958+08:00
BIN_001,71.11,2025-02-10T21:40:49.247148+08:00
BIN_001,72.8,2025-02-10T21:50:22.547528+08:00
BIN_001,73.96,2025-02-10T22:00:30.197718+08:00
BIN_001,75.01,2025-02-10T22:10:55.847908+08:00
BIN_001,75.42,2025-02-10T22:20:12.498098+08:00
BIN_001,75.82,2025-02-10T22:30:29.148288+08:00
BIN_001,77.08,2025-02-10T22:40:45.798479+08:00
BIN_001,77.31,2025-02-10T22:50:02.448669+08:00
